review_id,user_id,business_id,text,stars,reactions
Pd-KZ-IdZxNU8mPYk31KCg,C2B5PcCA9TwxwjR6JjZMug,aKOdfQcjDG2NQtIEmq21ew,"This brewery was awesome. It is incredibly large with plenty of picnic tables and games. Bunch of friendly folks too! Their beer selection is good. Based on the banners that were hung, they've won some awards too.  I got Blueberry Lemon Gose which I think was a special they had at the moment. That and the Lime-Cucumber Gose both had the tart flavor I was craving. Ugh this place was so good.",5.0,0
mrhnaFRi3hbGS2byLtYk2g,XzmOmJftOYvhPifB_4uyCA,jQBPO3rYkNwIaOdQS5ktgQ,"Always a fun and interesting  place that offers the unusual combination of creative cocktails, great food and decadent deserts.  We come here often.",5.0,0
rmmG693A8whYBIatvP9pDw,LEyRdfEh33INkU_qK3-FAQ,UyD7FJamt_pw1V4d00lwjA,"Very good falafel, fries,and baba ghanoush.  Not very good shawarma though, it was light on meat and a little dry.  Quick and efficient service.",4.0,0
ialHwirqjyIFqm3fk8ah1g,pHBa2P8aSaisQFwTjniPBA,6x6rR-SErwOo3xF2AzXVHA,"IMA comes with a bit of a sticker shock for a single day admission. On its face, it seems expensive as it is right up there with some museums in Chicago. The catch there is other museums charge for specific exhibits but once you're in the IMA, you're good to go.  If you go at least twice a year, you should just spring for the $75 membership. You also get discounts for special events and a few other benefits as well.  IMA is a beautiful facility and have really done a lot to modernize over the past few years. In addition to the current Audubon exhibit, the IMA also has mini golf and a beer garden. You can explore the nearby greenhouse while drinking beer or wine. Or enjoy a King David's hot dog or some great iced coffee. And considering you're at a museum, the prices aren't marked up too much.  I'm glad I'm a member and will likely renew next year.",4.0,0
_EonYSdpLjKsRKPbIqoOkA,m982bOXdBgpmVU3ROb1B2Q,6x6rR-SErwOo3xF2AzXVHA,"I had never been inside the IMA before this week. SHAME, I know. How had I not yet explored this incredible place practically in my own backyard??  It was a beautiful fall afternoon so I decided, what the heck, let's go explore. I was on the hunt for a free annual membership using my handy dandy student ID - students attending Butler, CTS, IUPUI, Marian, Martin, and UIndy all get a free membership for a year. Crazy, right?! All you have to do is go to guest services inside the main entrance and fill out an application. Your official membership card comes in the mail a few weeks later.  Parking was easy (and free!) to find in the paved surface lot off the 38th Street entrance. There is also a parking garage.   Before I even went inside, I strolled around the front lawn area and marveled at the gorgeous flowers and landscaping. Wooden benches beneath shaded trees? Check. Big beautiful fountain? Check. The requisite visit to the iconic Robert Indiana LOVE sign? Done. It's worth it alone just to go there and sit on a peaceful sunny afternoon!   The inside though? IT'S SO BIG. Goodness gracious, it goes on forever. Three floors of gallery space that wind and weave to more rooms. You're like ""there can't be more..."" but there is, and then you're lost. But fear not, ask for a map at guest services or ask one of the friendly workers in the rooms. I had no idea the IMA had such an expansive collection - and everything from artistic paintings to ancient relics and fashion pieces. Something for everyone with any interest!  I also just really loved the modern vibe - high ceilings, bright, spacious. The escalators and elevators make it very accessible for all visitors.  I was impressed with how many staff members were spread in the gallery areas. They didn't bother me, but one kind fellow noticed I had stopped to ponder a crisp, photograph-like painting and informed me that Napoleon's brother used to own it. So cool! They are there to enhance the experience and answer questions but not bug you.   According to the website and brochure, photography is allowed, but not for commercial use. I didn't take many photos because I thought it wasn't allowed and that's why the staffers were there - to watch us like hawks and snatch my camera. Guess not!  Don't forget the Lilly Gardens (need a membership to explore there), the IMA Cafe, and 100 Acres (which is free and open dawn to dusk - take entrance off of 38th Street).   You can spend an hour here or a whole day here - it really depends on what you get out of the experience. There's a handy guide at guest services called ""I have an hour"" with recommendations on what to see to make the most of your visit!  TL;DR do yourself a favor and check out this state of the art museum in Indy!",5.0,7
9pC2I-l786V9CSOAjwKxdA,-NEsqgAweDXmhy2iSASpjA,bCAE5NBHpFlgGsGyg2mfWA,"Stopped in for lunch today with 2 other friends. This was the first time any of us have been to this restaurant and we found it by accident, it was the only restaurant open for lunch on Monday. Boy we sure were glad we found us and it's going to be a new favorite. I had the Punkys house salad with blue cheese dressing and it was wonderful. It came in a large wooden bowlwith a lot of toppings. My only complaint would be the wooden bowl had some chips around the edges. And probably should've been thrown away. My one friend had the grilled cheese sandwich which was made with Bree, fried green tomatoes, and bacon. We all three loved this sandwich, unbelievable. The best grilled cheese I have ever had. Our other friend ordered the Cobb salad with a side of spicy waffle fries. He also really enjoyed his meal. We really enjoyed eating here, the atmosphere is super cool, my only suggestion would be to turn the music down a bit. We were there on a business lunch and the song crazy bitch came on. The song was blaring and it was not bleeped for the inappropriate words. So if not for the wooden bowl having chips around the edges and the loud somewhat vulgar music this would be five stars.",4.0,1
e42y59Na_a13MG98CyNsDA,eyvhQWSbb7vLGCxQn3WGxg,llYsxQ0IuKh0HXULlqu6fw,"Holy boba! Some great stuff in a cup!!! Gotta get that halo halo all the toppings were yummy and their flan is so tasty!!! Try the a chocolate-taro smoothie aka the ""Johnny"" or at least they should call it that cause I order it too much.",5.0,4
hF8X7zSwRsyLErAYo3MbGA,6ISm2h3iljQOB3xQFa6Dwg,cp3pRJJuQo0urJZm2inr_A,"I have been going to veekoo forever. The food is delicious and fresh the only problem is they get so crowded between takeout orders and people waiting to be sat that it's almost like waiting in a crowded subway car. They should expand the sushi bar so you can actually sit at it and expand the waiting area to make customers more comfortable. They have already remodeled once, it's time to do it again.",5.0,0
tuk9wn3EX1LM_yIvfBxiLA,TY0VBMQoRQF9Pv3x3Ekqhw,U30ggGzFpXvc2NZYwOW3qg,"Nice place. They seem to be going for Guiness world record for most Lassi and Chaat flavors. Not only that, the food is also good. the Chaat looks a little strange. I must admit I was apprehensive, but once I tried it it was quite good. I had the Kunna lamb Chaat and my wife had the Chicken Keema. We also had a Lychee Lassi and a Date Almond Lassi, along with a sample of one that had strawberry in it. Only downside is this place is a bit of a hole-in-the-wall with very little seating. Probably better for takeout, although we were able to get one of the three tables when we were there.",4.0,0
Ap9f1whJ0Yi2InFbegkmMQ,t_xjVte-iQ77znLAo6vKdg,9-uRQkRkXdPQmnU1o8wc4Q,"For a smoked meat house this placed rocked the Green Dragon Vegan sandwich (disclaimer: there is honey in the dressing) I popped in after a float session at Modern Gravity cause I was too relaxed to drive.   The space is very rustic, trendy and in it's own right had an individual flare of a backyard picnic with white string lights, an old bike and white washed wood. Black marker words of inspiration, love and admiration towards the restaurant were scrawled in front of the kitchen. The unique charm of this establishment is the homemade perserves they offer for sale and in their dishes. They use local producers and bring things back to basics. They do add a sense of adventure with items like pickled daikon.   The place closes at 3pm for high tea. But at 2:30 they still allowed me in. All of the staff were authentic and really warm to be around.   I choose the Green Dragon veggie sandwich on rye with a side order of fries and a coffee. The coffee was rich and flavourful. The sandwich was kale and sprouts tossed with a honey vinegrette dressing layered with pickles and jalapeno hummus on rye. It was a brilliant sandwich with a compliment of sweet, sour, astrigent and bitter flavours. The fries were excellent. Deep fried shoe string coated in cayanne with home made Ketchup. It could have used a bit more salt. But that's just me.   Overall it was an excellent lunch. I left feeling full, happy and relaxed. I really enjoyed all aspects of the restaurant.",5.0,0
CNLfY7qCFtpVOPdB7HLwKQ,cqc-QLN0HjcyoERza34HGg,RMjHlAejNrLHzF4-G4uyng,"This place rocked during the time they were at the house instead of the strip mall. It was the best in town for BBQ. I was there with my wife one night and the sausage, baby back ribs were cremated...it was so dark, dry and had the scent of burn gasoline. The next time I came it was great, then another time it was the same dry meat again. Hit or miss or what is the deal?",2.0,1
_vOZODquAunryW1efi8VCQ,rC3y0RDHPKE0G0N1t4CV6A,Uy0r4bzRmY5LFtDfzNgkag,"Basically, some of the best Mexican food in St. Louis.  Always  good, fast and friendly.  Often see a large Hispanic crowd enjoying a meal so you know it's the real deal!",4.0,0
2gyYSdpg6MfXMkiGphF8Og,kqeYwf91XWIRVlkKcY4LFg,lV0k3BnslFRkuWD_kbKd0Q,"Like this location for the convenience, but I prefer the Butler location.  Same food, but the atmosphere at Butler is better.  This location is more like a place where you see, and stop in, whereas Butler is more like a neighborhood feel.  However, the service here (esp Slap) is great.  Food served hot, quickly and they check on you just enough.  I was reading and she just came by to clear the plates and leave more coffee and cream.  Either place is great -- give it a try!",4.0,1
t8vwslB2sIfqdEj7qhZgaQ,fJ-3c9RRasyoGP2ke65_Rw,V378VWx4D8BstWNRFwDULg,As always I rate by similar types of places.  This place caters to teenagers.  Somewhat expensive.  Medium sized portions and long waits even if it is not busy.  If you have never been here you will need to find a local middle schooler for a tutorial.   Pretty sure the menu is in some sort of teenager code. Taste is good and it is fun to visit once.   Most adults this will be a one time kind of place.,4.0,2
V1MDla70aunq5jBISqskBg,QYZM8lgZn2HL_OWYAn7E1A,W4ZEKkva9HpAdZG88juwyQ,HOLY WOW!!!   This is a fantastic dinner spot!  I had the Shrimp and grits for dinner and started with the crab cake!  I really enjoyed this  experience.  The  service is spot on - the food is excellent!   The desserts makes this fat kid happy!!  The bread pudding is really excellent!,5.0,0
TAum4tiECHNtvsSrGifXgQ,Gflk362qyCMGLF1bxJJEhw,pj8Y-5vfbRitnnm2xJFH9w,"It was not bad, I had the jerk chicken dinner platter and my friend had the mango chicken dinner platter. We also ordered jerk chicken wings for an app. The jerk chicken holds a very nice kick and I enjoyed it tho the jerk wings were very burnt and dry. The dinner platters were more moist and tasty and over all very good.",3.0,0
Z6GbNIsulu36sqKztzN84A,vRxCiTBvy7hTeIk3dW_Q2g,eWGdkt9fdwg7aKboaZIVQQ,Loved it!!!  We've been twice now and both times the pizzas were great. One time we ordered in and everyone order personal size pizzas. It was great that everyone could customize their pizzas and get just what they wanted. The second time we ordered online. The ordering process was very easy and again the pizzas were tasty!  We will definitely be going back!,5.0,0
CMroVSW05edKlpsYUVaMeQ,w9b3RcwGfHP-hvGFso-ADg,kkcQYuF3w5iHnHMf0EnRhQ,Screw Pat's and Geno's! Joe's is the best by far! The fries are always crispy and I personally prefer larger chunks of meat in my cheesesteaks. The milkshakes are incredible also!,5.0,0
15Fq5qmjcS0U1g7no9M04g,5kcLlhJPLJL_GLwrAdbZAA,V6Om7YZhlRQRU7WfuxHq8Q,The Bourbon Street Breakfast is really good and a great value. It's basically a dish of red beans and rice topped with a fried egg and split-and-toasted corn muffin. I had one today and it really hit the spot! Great comfort food. I also tried the gator sausage on a stick which was really good.,4.0,1
7zG3NYF-iOLfuqi-Sfdfig,yG1GzPk_U4D7caYQT2BhVA,ROeacJQwBeh05Rqg7F6TCg,This restaurant is a neighborhood gem. You can get really delicious and healthy food fast here. The owners are also super sweet. It's a perfect place for takeout.,5.0,0
5SIyfZB1bufz7PJ0z3aWug,s8LDWIxxV6eYBJBvW0EIng,B6Lvq3sOYwhKxPzadDka9g,"There is no doubt that the food here is first rate.  The flavors are fresh and authentic Sicilian, and the antipasto is possibly one of the best I have ever eaten.  There was sweet, spicy, savory cheeses - it was phenomenal, and artfully put together.  I could have licked the plate of the lamb ragout that accompanied the pillowy light potato gnocchi, and my husband reminisced about our own trips to Italy with the grilled sardine appetizer her enjoyed.  But the dining experience here was dreadful.  My husband and I couldn't hear each other talk across the table, so we just didn't talk through most of the meal, which made us look like a couple on an awkward first date.  You don't have an assigned server, instead, the multiple servers in the dining room flit around like vultures waiting to snag an empty plate.  There's no warmth, no friendliness, no Sicilian ""family"" feeling.  The gentleman at the table next to ours tipped our bread basket forward every time he leaned back in his chair, but we left the basket there instead of switching it with the drinks on the other side.  As the evening wore on, the restaurant became quite dark, and some white, bright table cloths would have gone a long way to add warmth and light to the place.  Again, if you are going for delicious food and ambiance is not a priority, definitely go to Zeppoli to enjoy the amazing food.  But after waiting a couple of months to snag a table, we wanted a whole wonderful dining experience.  We definitely didn't get that.",3.0,0
XCr55FuuN4mkpI2h1wE0Vg,-ZHlPAvlVdgtiu6DiCq7Yg,5FDt7sy-70y4_37Dh2qcbw,"It's still no bastion of authentic Mexican cuisine by a long shot, but dare I say it?  El Arado is now actually passable. A solid three stars. Hurrah!",3.0,0
IFLFC9VSj0FBpCoW1VZ3LQ,XeJipuCsBG5dmmBznh5eKg,ORL4JE6tz3rJxVqkdKfegA,"I stayed at the Gaylord a few years ago and visited it this May. The place has not changed much and is beautiful as ever. Their Rainforest and other plants are breathtaking. This is a busy place that has lots of things to offer and the Grand Opry is next door. They have a great pool and gym, both we were able to check out.",4.0,0
9t4_FFQXZJRb-Zj7F8fp-Q,gGYVf4o01-j61ZahOs0s1g,tFpstYqxugKHzeyNUsuD_A,"Yum yum yum!!!!!!    Had the buffalo chicken sandwich and it was outstanding - just the right crispness and tenderness!  And their dressings are homemade, and me being a dipper :) that made the experience that much better....  French fries and tea were superb as well..  I'll be back for sure!",5.0,3
tfu7vHScJRqsUvsfWgnGIA,Qm03k445oOh9VM8ZS0B1aA,dJfkfBbJz7wi0RgW-ph_Eg,Great little hole in the wall sushi place. Great value for lunch. Best sweet potato tempura roll I've had outside of Orlando,5.0,0
33pWrLyFgQUQ2zwbs14sdA,bVfk-rSP6-BSRjez29-C_Q,7mpYTDb24SywNMRn3yeakQ,"Super solid choice any day of the week.   My favorite thing about Twisted Tail is that it's always a good choice. Whether you've got some foodie friends in town and want to impress (but not quite looking for Vetri-level shenanigans) or just looking to catch a great happy hour deal, Twisted Tail should be your go-to place.   I've enjoyed their lovely dinner menu and service  but more often you'll find me at the bar, enjoying live music and munching on yummy ""social hour"" bar bites (get the crawfish Mac n'cheese and oysters!!) and drinking super reasonably priced cocktails and $3 beers. They also give you complimentary savory popcorn at the bar.   They have ""social hour"" seven days a week and a nice lounge on the 2nd floor if you're really feeling mellow. Just do it.",4.0,2
Elobq1nEMI8MKye5q3ffgw,SXeMGP5lNgc03z7cl9Xihg,jMZ56S8Y1t7cA1Ob-d-qeA,"Having not been in the Marigney for a couple of years this was a welcome new find.  Small and intimate, there was a traditional style ballad jazz band performing.  I do not know how else to describe this, the music was low and soothing and we could eat, drink, converse and listen all at the same time which is rare.  It was late and the place was packed, lovely.  The drinks were so-so, they seemed to have their own twist on what a cocktail should be so I had a glass of wine instead.  The food was A-ok, Lamb sliders and a clam vongole (although it had bacon and parmesan on it, not what I was looking for but delicious)- tapas portions.  We just happened in on the the exact atmosphere we wanted, a beautiful thing indeed.",4.0,2
Mon_8_YXHFqEeCRF4v8zVg,JakQRw_9dW-j5kJchUf2OQ,PdMXmOWDRHICAx6SLgu1dQ,"A few friends and I came on a Saturday morning for brunch. I was surprised by how empty the restaurant was, given that it was prime brunch time. The inside of the restaurant is modern looking, but with exposed pipes and a hipster twist. We were seated by the large windows in a booth overlooking the street. With the warm September light streaming in, it was the perfect brunch atmosphere.   I ordered the 24 Brunch, which consisted of two eggs (any style), potato hash, focaccia bread, and bacon. Though the individual components of the meal was typical diner-brunch fare, the quality of the ingredients was high and relatively affordable ($10.00). The focaccia bread, shaped into sticks, was thick and pillowy with nice herb flavoring and a toasted shell. The eggs were cooked medium-hard, like I'd requested, and the potato hash was solid, but not anything special. In hindsight, I wish that I had ordered my eggs sunny side-up like my friend, so that I could dip the focaccia in the egg. Relative to the rest of the meal, there was a lot of focaccia bread. The portion sizes were substantial, but not generous. What surprised me the most about the meal was the bacon. The bacon wasn't cooked in any special way that I was aware of, but it was delicious. Bacon has a leg up in being delicious, given that its bacon, but this bacon was melt-in-your-mouth delicious. My other friend ordered the mixed berry waffle, which he reported as ""fruit on top of a waffle."" He enjoyed it, but wouldn't necessarily pay $11.00 to eat it again.  Overall, we had a nice time. The service was very attentive while we were there and the atmosphere was relaxed. I would come back again for the atmosphere and try some of their other brunch foods, such as the pizza, or their regular entrees.",4.0,0
9k9eCjbWe0U61KHw4vChsA,yyTzNpUEwIQFqSk59lOpDA,skJ1w8B5YusIibyxH4ohxQ,"I doubt if I'll visit Fulton Alley again. I went there Saturday night with some friends around 12am (so I guess that would actually be Sunday). We had no intentions on bowling; we only wanted to grab some drinks and food and chill. My friend went to the front counter to get a menu. She asked if the kitchen was open. First she was ignored by two people standing up there, and after she had to repeat herself, a girl (young, black girl, skinny, some type of scarf thing on her head) finally gave her a menu, but she just held it out without even acknowledging my friend or answering the question! She was unnecessarily rude.  It took us about 5 minutes to decide what we wanted, then we went to the bar to order. The bartender was polite, but he told us the kitchen was closed. I was understanding, but I wanted to know why the front counter girl even gave us a menu if she knew the kitchen was closed. I went to the counter asked what time the kitchen closed and she told us 1. It was 12:40. Fulton Alley, if your kitchen is supposed to close at 1, it needs to close at 1. When I told her the bartender just told me the kitchen was closed she just changed her answer and said ""oh, well I guess it's closed then"" and took the menu out of my hand and threw it on the counter. Excuse me?! What type of night was this chick having that she had to be so rude? Whatever, I wasn't leaving, so I stood there and asked ""so is it closed, or is it not?"" There was a guy (short, white guy, blonde hair, might've been in a mohawk type thing if I remember correctly) that heard the exchange, so he said he'll go check because he wasn't sure if the kitchen was still cooking after some private party that was going on. When he came back out, the girl told us that the kitchen wasn't cooking anymore after the party, so that was the only food they had. I told her that we weren't with the party; we came here on our own and did she expect us to go and take those people's food? All she said was ""well the kitchen's closed"" and turned her back on me!   My friends and I immediately left. We wanted to stay; the DJ was awesome and we were really having a good time, but that front counter girl ruined it for us.",2.0,14
06GM8NqRtXpZ5xZ5x4W83w,OijPMqx5yPxL9rqPSyErqg,J-ciDDEdIHMcChGIyKZnOg,"I was beside myself taking in all the gorgeous treats in here!  It is a stunning shop,  with high ceilings and light and space to showcase the delectable baked goods.  Loved trying samples of the gluten-free peanut butter brownies which were moist and gooey and amazing.  Picked up a vegan chocolatey-carmel dessert that was utterly amazing.   And,  they have incredible dog biscuits which my fussy furry daughter gobbled up,  looking for more!  The woman at the counter helping us was beyond accommodating and pleasant and knowledgeable.   A friend wanted to meet Becca (primary pastry chef/owner?) and she came out and hung for a bit and posed for pics ... a lovely soul.  This place is awesome!!!",5.0,0
yBRjooST2UVJ4d6oUPh3yA,2XKlUjHGk9z-2ckFMcBEHw,VRGYwKE_Z77frm5NwLvJhw,"I have been anxiously awaiting a visit to Burger Republic and finally had the perfect opportunity on Sunday morning at about 11:30 am. This location is not very large, and there are some long waits during prime dining time.   BF and I were super excited to try them out, and we decided on our first go around to order the Tennessee burger and I ordered the Taco Truck on the house made veggie patty, which is a mixture of quinoa and awesomeness. Seriously one of the top veggie patties that I've had in my life. For real. Also, you can sub out any of their burgers with beef, chicken, ground turkey, or the house made veggie patties. As someone that is not a huge burger fan (unless it's In-N-Out) I LOVE the variety and options that they provide!! Wow.   The list of burgers is crazy, and there's seriously something for everyone. We also had the misfortune of sitting by the milkshake window and I drooled over them being made. Those things are trouble. I resisted this time around, but next time I'm definitely going to cave. Especially since they offer spiked versions of shakes...Uh oh.   Our waitress couldn't have been nicer, she discussed the menu in detail and was quick with suggestions and was delightful all around.   Delicious all around. I can't wait to try them all!",5.0,2
nJJqf0w5ZbvKBs0h7NTDeQ,PtoAQac3TBGXMXV3MuAdmA,bCIZeggW02uPdz2lobSjUA,"So many positive reviews. unfortunately, what a big disappointment. The drink was so bland that our group had ordered four different drinks and not one taste good/ok. The atmosphere is nice and relaxing but to go hang out and grab a drink, not a place to go to.",2.0,0
mMXZC5EGbEiO33hXx5tHgg,cjpWGe6u6Wg8X7JmfGLHVw,IDtLPgUrqorrpqSLdfMhZQ,"I want to like the Helena Bakery, but they don't offer the yummy bakery items they provided at Lucky Penny, so I miss Lucky Penny because they had better food. I especially miss the wood fired eggs and financiers. Every time we order for here, they give us our drink in to go cups and it takes a long time to get the drinks. Today the music was really bad late 70's early 80's music. I'm done with this place.",2.0,1
JYedZrZZK82wXOwmyi3psw,vNTIw7KCKcRi6s9NJPzGTg,9mE7Xp0hH6TMv3eaf2Ylxg,"We had the best seat in the house, and it was a real pleasure eating here. The shrimp and grits was outstanding. Every bit of our experience was top notch, and was a real treat.",4.0,0
76Q3ylJbYtdpFDbrnUcw6A,qg85tHuYYA3x1qHc9jMmHA,lk9IwjZXqUMqqOhM774DtQ,Perfect lunch place and great for vegetarians because there is a build-your-own salad and sandwich bar. I created a veggie sandwich which was very tasty. Since it's also a market there is a large selection of drinks and snacks.,4.0,0
PCiUH8lCrmcwZi54ghhy2g,27Zt5yZpuz8r9sASp3TtFw,1aj1hnqPt3rqoB8tVRHLEA,Never stayed here in a room before but have been to the bar many times. The carousel bar is very cool and historic. Even if you're walking by stop in and have a drink,4.0,1
fGDUA7zqjsiw_XvBPatvOA,3kUR-8HS_O_aY8OZ5baRnA,pSmOH4a3HNNpYM82J5ycLA,"A local and tourist favorite near the Vanderbilt Campus in Nashville. Lots of street parking nearby, but we snagged a spot in the small lot behind the building (still had to pay though). We arrived around 9 on a Tuesday and there was no wait, we were seated immediately. Their website also has a pancake cam to check the line before you venture out! As much as I wanted to love their food, the pancakes did not stand out to me. I will admit I had the pigs in blankets so I didn't try any of the gourmet flavors but the plain buttermilk were standard pancakes. My sisters had the small appetite plate and it was just the right portion.",4.0,0
mkNrI7e_6qTq1PkYSkdXKg,uTpUpDIibrE4EXQCAwEFbg,pSmOH4a3HNNpYM82J5ycLA,"All I have to say is BEST FRENCH TOAST EVER. Seriously. If you think you need their pancakes, you don't. You need their French toast. Also the service is wonderful and quick since everyone is basically ready to order as soon as they sit down. And again. THE FRENCH TOAST.",5.0,0
mEkbf7AukSGFYEAYImdrLA,JnPbkmlrbv3t82saiochHw,aKOdfQcjDG2NQtIEmq21ew,"Huge space with plenty of tables and games. We came for a birthday party and it was great. I loved the Charming Wit beer, it was light and easy to drink. My girlfriend liked the Delta Mama pale ale. Their cans are really cool. It was a really fun place to celebrate our friends birthday. They let us bring in food and cake and move tables around.",5.0,2
p9wVu5hWmWMI2ICcGl3Nww,AVMGbV6GR7W4Hxt52R3-tQ,T9n_LqUUhC2b1ALhg57Y5Q,"we were told over and over how great the chili is... but guess what, it's not that great. maybe because my mom and my fiance make an amazing chili, so i am used to theirs. fun place to go with friends, and i thoroughly enjoyed the margaritas. the fried jalapeno popper app was the highlight for me. this place is a-ok!",3.0,0
kMESLTMutwwdMUzOF2FfKQ,d6ujK-5FqqzIczIr0U3R2w,O6hY9yenifuRXrpc4TfgsQ,After all the hype I had to try and my chicken salad sandwich was really good! I was not a fan of the duck fat fries or the quack and cheese. The taste of duck fat was strong and left a bad taste in my mouth. My bf had the fried boneless chicken breast sandwich which was also just ok. I probably won't go back.,2.0,2
BITdsZt8CarJfVvy2z0nmA,TLpnu9BZNLTuB1ngxjnIpA,FYw5uf26ry8-MuPKD10z0Q,"Have gotten a few cakes for birthdays and such well in fact several over the years. The last three have been less than yummy, this last one the cake it self was dry, very dry.  Guess it is time to find some place else huh.",2.0,3
0e31oY_Tpj5QhfNtnNXDTw,zgOp2LnpN1d1ETzssrypww,mzZ_WTb2zvyJMBkm84B-WA,"Don't shop here very often due to it's distance from home. They do have many items that you just can't find elsewhere. They have a fantastic bakery and prepared foods operation. Prices can be a bit higher than the competition. For example, a filled king cake was priced $18, while the same flavor was $8 at Winn Dixie.",4.0,9
5v7Qx0XQbZKsfFaendcQ4Q,YDFRDj6uC2v9oThuT0MyFw,LQcGL4hfJAeK6bk2ZdhmXw,"GREAT taco truck food. We always get the Sonoran hot dogs, carne asada tacos and my husband likes the Carmelos. They are so delicious and the best in town for sure. It is outside so we normally get our food to go but it's still just as good when we get home.",5.0,0
EDurylbqaGtY-RN_3c-EAw,t2XuJjp_h9aRn-8ANoyc_Q,4FaYG9qKDpDyr68bKmaIEw,"I like this place, a lot!   I felt as if I was transformed to a different place in time. My first thought that flooded my mind when crossed the threshold was,""wow!"" The initial atmosphere is breath taking.   There are low sitting tables, and a high bar community table. Each table has a specific name so should you find a quaint place you want to eat on your next romantic outing, you can asked to be sat at your own private bubble of romance. There are several tables that will up the romance and once you visit, you will know what I mean.  Back to my experience. Great! Logan, the Director of Capital Cellar's Operations and our server, was happy, helpful, and fun. After we flooded her with several questions she offered to give us a small tour of the underground food haven.   My favorite room is the large group room in the back.  It has walls of wine and a live, dancing light show in the ceiling. (Nothing overwhelming, it is just simple and adds to the experience. )  My friend and I left wanting more. We both had a glass of wine and some delicious croquettes with a pea purée.   I will be back very soon because it doesn't have to be a romantic stop, it can be a breakfast, lunch or coffee stop!  Go, go! Stop walking by ten times and wishing you had gone there like I did. I waited too long to find this spot!",5.0,6
CVQTLNZTzIoUdAx0EjaEjA,fOGQ_qrHY6FTpJ6WsCJxSA,cXsrd3SqPh778u2yaiAslA,"I would give the food a ""4 star."" So if you want delivery or pick up, definitely come here. The food was great and the cook was wonderful! This review is on their bartender and set up. This business is split half and half. One side is a bar and one side is a pizzeria. No one was on the pizza side when we came in and so we sat on the bar side (We just wanted pizza). The bartender greeted us as we came in. We went to sit at a table and she said why do you come sit at the bar? We didn't reply yet and she says yah, you'll sit up here. Then, we tell her we want to sit at a table and under her breath she says whatever, you get better service at the bar. So we sit down and she asks us what we want to drink and we say water and lemonade she looks at us crazy and repeats our drinks back to us rudely. We get up and walk to the other side. We didn't want a bar experience while we were there to eat pizza. So she follows us over and says why did you leave? We told her we just wanted to sit in the restaurant side. She goes to our new waitress and says have fun with them. Our new waitress was good.  Then this same bar tender comes over to the pizza side yelling to the cook saying you cock sucker and fuck you. Really loud. It was sooo annoying. They have this place set up so you can dine in or go to the bar. It was awful. This bartender ruined our dining experience. We were there at 9pm on Friday to eat pizza and we were not at the bar drinking and this was our experience. The food is great. The cook is great. Order take out or delivery. Do not dine in, do not bring your kids in. I cannot speak for the bar services. Just the pizzeria side.",2.0,0
yK1GxpNFhXZ_ohjdJBKoWg,vwAC3X2ue3C8_UK4DEjU_Q,kkcQYuF3w5iHnHMf0EnRhQ,"Philly local and I was not impressed with the taste of this cheesesteak. It's underseasoned/bland, the bread is way too chewy.. Not a good chewy but the type you can still be chewing way after the meat is gone. They give you very little meat. Maybe this is a great cheese steak to the hipsters? My sister did enjoy her vegan cheesesteak but I will stick to Carmen's Cosmi's or Jim's... Sidebar:They do have good wiz sauce though.",3.0,2
9bAk5fhHV34zfKQZozLfLw,USN1Sm0KWPEHezaoTp8ZDQ,y1HgVnt4K5owmYXC5yXLGg,I'm confused by the other reviews. Perhaps it was an off night? I ordered the goat roti and oxtail entree.  My two favorite dishes! The goat was very tough and the curry was flat. Similarly the oxtail was tough and the flavors were flat. I really wanted to like this place because of the location and the service was so friendly. But I was really disappointed with the food. There are better places in Philly if you're willing to drive.  Maybe I'll try again in the future to see if it was just an off night.,3.0,2
_yYNSDaxggrDJENhm3ixpQ,sGaoPWB_p1aOm5z9cnV3Aw,LUXRw-mr9emGL2gw4otvVA,Got to say I always have loved the Ben franklin bridge even when I did live by it and had to travel yo Philly.  First and foremost it is a beautiful constructed bridge with a view like you wouldnt believe going across.  Noe if you are a runner you will get something special out of this as running the bridge gibes you an even better view plus you have the luxury of taking pictures.  The bridge is 5$ to get over which isn't great compared to the other bridges into Philly are actually cheaper but it still isn't as bad as the gwb in NY which is like 15$  so keep that in mind.  Plus this bridge doesn't open up for boats so you don't have to worry about that either.  Lastly they have been doing construction lately so there are sometimes delays especially in the early morning and at night.  The commuting hours to factor that in.,4.0,3
